,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
88,0.48101856786424285,0.42785948096988685,0.49548914946585343,0.4915229979391005,0.397784924888115,0.5069812284763117,0.464951351607639,0.4817980181567195,0.5050599133674238,0.490848975729585,0.49627960284261236,0.4881325410467378,0.48232549859497764,0.4997789084281984,0.41183912295351766,0.507419044834294,0.4433612937601589,0.46974547894803576,0.5186364076558655,0.49579880073381505,0.4797028490286845,0.48804232183554197,0.49201579651151756,0.48439684213468986,0.5150494405022815,0.5002503735545987,0.5081472024516162,0.5084485397870927,0.47325557735197915,0.5048845534153734,0.44818760561797966,0.477484565787573,0.4710329011262583,0.5199062022626925,0.49820484633604895,0.5154884358833541,0.45977173526056714,0.5089811847653726,0.4947742396114055,0.5233015313245275,0.4882668078268413,0.4898374875856631,0.46397535923716454,0.5005919113520292,0.49252980307709104,0.5132679144189821,0.4846746320379929,0.4406397769579363,0.5009542850679787,0.5033247674870621,0.44528351999569227,0.48860210091518663,0.4034613010412839,0.5028227003265094,0.5171882006059977,0.4981723526382144,0.5250482299288207,0.509627034359492,0.49636788437518886,0.5124745815697467,0.48834146447874344,0.4318200289922318,0.525971585567725,0.4808562543143743,0.4934993344900687,0.466290116779354,0.498641935631275,0.4881143238855274,0.5107510746932723,0.5048092517136218,0.5069088843989519,0.49694403481369603,0.5273952286014344,0.5186540583251383,0.5048172377189163,0.504904601364362,0.47761187099205665,0.48347088697962637,0.5113146673109682,0.49422754803008107,0.5230948554164163,0.5177724235985948,0.5159301754488317,0.4979528126735489,0.4596328088687685,0.48700692139851814,0.49605262904907826,0.4903547534571492,0.5668225081243128,0.48943302836585795,0.5153314139604842
89,0.459264121575032,0.4237197926500071,0.45365758021831554,0.46454007436084976,0.3965834348482134,0.3824316897684603,0.4279703162659253,0.4549630015826924,0.4693311530682749,0.4267263579619697,0.42356394653769996,0.4368079480404396,0.4631492923091951,0.4499599860769859,0.4156995013062189,0.4640444427315615,0.449216200952644,0.4530559194908126,0.438280426617973,0.4362919190745099,0.44421248498098914,0.4483650698883896,0.4456998617932865,0.45972176268735426,0.4658198991345491,0.4347946458729937,0.43714565287394214,0.4553342672371456,0.4142385372439959,0.4666591021225043,0.4390139933120207,0.45299001433450364,0.44936248146059454,0.4454139821342554,0.38879668706931636,0.45308895703573565,0.44274763990890004,0.41489623092380407,0.4624731277398372,0.4599917687622395,0.464524510426455,0.4402688778185663,0.452766078995739,0.46277906419929016,0.4317049864222179,0.46125213053659186,0.451919605551851,0.4453741351873529,0.417280662090742,0.43986367535100174,0.3914679306540083,0.44063898301950644,0.40341270617156993,0.46976861163966677,0.45182829145399545,0.46063371094969235,0.44852118803399477,0.44055916444365634,0.39167721516822396,0.4519496187644264,0.3935286039427178,0.42635192170542724,0.4570977531451324,0.45426337732990485,0.44732490609083886,0.4374571502417493,0.4356911997322543,0.4257991118601036,0.4254724575318406,0.4356576479426201,0.44595534167611367,0.45246884239814006,0.4589201653837195,0.42244533704943726,0.415628844530391,0.454800880106954,0.36610922822133934,0.42104195245901344,0.468545045034711,0.4662439436201898,0.4413311569854882,0.46266806706691344,0.46045379040934437,0.43335093329800706,0.4352900160994467,0.43932307703878887,0.40299474075575,0.42588314589281373,0.4217435881312472,0.4901231558950486,0.4454187567439153
90,0.5203991394223282,0.47070600860995715,0.5436871786322697,0.5373844219614013,0.44175262082857,0.5172439966828621,0.4983879137439599,0.5242579694211954,0.5470563817912382,0.5274261512618059,0.5383765115649984,0.526896041607466,0.5300282080055421,0.5507033318378474,0.4540193736220119,0.545317238170857,0.4833220107374692,0.5097721954239971,0.5519963424390528,0.5241355564224368,0.5271722766909804,0.5349182087488403,0.5378314877166869,0.5316388495600881,0.5554240505435373,0.5288281190962565,0.5402407421962301,0.5504953684270814,0.5131734025629349,0.5448583535988077,0.5016866418608085,0.5237209388340707,0.5163945788692443,0.5489372704511009,0.5170290228848637,0.5560927242532155,0.507488226101808,0.5362700309644705,0.5392496143040024,0.5591712612351024,0.5313749478877468,0.5251212148683492,0.5043755251288186,0.5445099717084313,0.5333378274614919,0.5498204440166488,0.5248964291933514,0.48085970693058705,0.5342234277036074,0.5456938079180442,0.4837799536325097,0.5235384917051401,0.44209924367894526,0.5413019078851122,0.5587425659250019,0.5468162575856375,0.5594052539108219,0.5472789932219873,0.5176067164586713,0.5530613417776151,0.5138864458989709,0.4894174060756405,0.5624879941308314,0.5165874752314843,0.5328432994266381,0.5142733813448076,0.5273137249817811,0.5333835717903405,0.5336164458347094,0.5373243026298534,0.5442166718354443,0.5339644447494455,0.5587923996799788,0.5469582906766595,0.5332568603044752,0.5520733957997909,0.48897810625572663,0.523862436078893,0.5616262428264266,0.5432290078485241,0.5578479228499588,0.5590085505750982,0.5534849273239368,0.5384514925204589,0.5011808055529379,0.5148778676645465,0.5164312356172156,0.5284328543852972,0.5366208389088697,0.538320773082594,0.5906912793316166
91,0.46780243164306257,0.40835597280413977,0.4152687346679695,0.432346616638096,0.3735207099890453,0.36281419734343173,0.38092094334563936,0.4293731676600289,0.4295848353905808,0.3926604340440254,0.38405619607583663,0.3994881536914687,0.428033339949797,0.4108164155509889,0.38334781853483363,0.4290008903173529,0.4290128136006637,0.4189736781951312,0.40744200824597837,0.40979560689543165,0.39974088786862877,0.403287954867056,0.4057969685468929,0.4189770776919079,0.43846228154871764,0.40766557879813936,0.403577705620899,0.4169566025348919,0.37098178844776525,0.42966027171273335,0.4059643913066235,0.4299229189210762,0.4252290927762795,0.4187584078926741,0.3611185825038593,0.4184512735074064,0.40860896435198935,0.3892943108078489,0.4266800746834271,0.42800745438298615,0.43788156012215923,0.4071729500562975,0.4332701278560456,0.4237558128177944,0.39517266539398904,0.4307984422394777,0.41185012505792795,0.41857547595111866,0.39067123896429146,0.39168405199944406,0.34655434519770145,0.3975339602577628,0.37175486748315606,0.4477672727425974,0.416178229512982,0.4256215734628197,0.41834538863437665,0.40588449475961386,0.36673186665403795,0.4186811158805702,0.3711352261983064,0.3850104728043128,0.4253822275302038,0.420293442569015,0.4158106045818518,0.3974004608581891,0.40871273417926035,0.38649065298648455,0.39994951761003394,0.40684831703544605,0.4229020441628565,0.43388339357770545,0.42699981691590383,0.3946368436373864,0.38493227427614396,0.4166826917199588,0.3320255657123279,0.3843632709149589,0.4328434284389756,0.42879668420302064,0.4067186911673389,0.42608467162765207,0.43607541889711693,0.4052016622583818,0.40682853903127025,0.41217072612114897,0.3823572547320289,0.39454357427502346,0.39282872670966384,0.43504696715147934,0.40718116812724914
92,0.4007793000183098,0.4477845641438695,0.37378482890663134,0.3979744410301157,0.369359541572975,0.3060955867100759,0.315942686948244,0.39081901056661994,0.3814756708392479,0.3435320617247189,0.3309977026951248,0.3565556506155938,0.3806798403306872,0.37460969606713007,0.36174206709845586,0.37730753712454024,0.41353629778482354,0.3714570798684374,0.35138811359646643,0.3781469876467875,0.3578594071804059,0.368458296837567,0.3668919029754946,0.372446269350715,0.3928035031889973,0.36053196323285536,0.3527062537792756,0.3662012061508091,0.3236117016961642,0.38521874378113613,0.3534037141038864,0.4004160940129309,0.3891494790337642,0.3746061831828887,0.3094037861347067,0.37890459160454404,0.35393472024677086,0.3378434497339351,0.39128125307935974,0.38183507842492453,0.40463880328534335,0.37246489504451125,0.39833498714197635,0.3811364496935224,0.3485260700338664,0.38597542559216463,0.36403892320624304,0.3894269897313688,0.3496216930478312,0.3430353008980849,0.28543879900708746,0.3346016649970414,0.3379445501312531,0.4124039545392671,0.36530376929852076,0.37458248189797616,0.36205264600184606,0.3545721069889611,0.3139249026862102,0.373216993659306,0.31644055572025515,0.34654051829616855,0.3734928688335477,0.37669955928179927,0.3783888993020375,0.3485417170001095,0.3592991444947386,0.33225649285419423,0.3507173323883043,0.36486535578966933,0.37607204938757666,0.3905669191368861,0.3841975424525474,0.34499033806079205,0.31434250106907585,0.3812983912381186,0.27033997488068073,0.33426442973946685,0.39229668167911463,0.3916698720339857,0.35319171876795036,0.37770067818837416,0.39860881388692876,0.3632647625159531,0.37058239021343703,0.3691822722839635,0.3310465249282768,0.34000350400155677,0.3426173760166824,0.39392119542097415,0.35981209253613333
93,0.46354768859530865,0.42595834903680196,0.5194865395000123,0.4839710260280338,0.400678285422029,0.4176528503425683,0.4385166146979885,0.4713329004534354,0.4784627047753935,0.44701441745175785,0.45197835563627636,0.4586293575186424,0.4691736237139757,0.47585068518403717,0.41717434577252455,0.4789977663581678,0.4471142937860276,0.46155342109527514,0.46855790517021806,0.4614807291925041,0.46734644620428245,0.47162104324837645,0.46695542995574246,0.4715692296766415,0.48710385553881597,0.4539615766952123,0.4595401965908466,0.4800547837193077,0.43688315543919065,0.47803216428867407,0.4410413959186859,0.47033695945421716,0.45395397843093727,0.4688942489876657,0.4195464492330391,0.4806924585647294,0.4405010299145311,0.4417481378126101,0.4831975286909586,0.4896975524529011,0.47446906408665046,0.45765058453160296,0.4574510589858746,0.47855280858083665,0.4601633346293459,0.48568243015887513,0.4681999863801724,0.4539642896103645,0.4455288487230332,0.46296485557132244,0.4286648197575262,0.4607643870199571,0.41794891557574687,0.4825089433723472,0.4745829498178883,0.4744928201142428,0.46965686074773777,0.46052566547722246,0.4225916480771596,0.47100792442530576,0.4200612470119692,0.43939017263873403,0.49298894109001096,0.4657018625104611,0.47297915972230353,0.4470495102514836,0.45201732231151476,0.45940651307576624,0.4521954184154838,0.4574257437057963,0.4652875013256161,0.4744043753253858,0.4839816290900598,0.4536009402500741,0.44441223345852343,0.4880559836370578,0.3988869994329574,0.44947279463999235,0.48948024912281585,0.4839342211018249,0.4645134348127112,0.4919844654544991,0.4862592422556608,0.4652870981059214,0.4413603762882843,0.45522900770123526,0.4286839871109217,0.44473352926115406,0.4511264911186802,0.48025869309463803,0.4755996285721049
94,0.4683902186673934,0.44112306563151593,0.4709863670698989,0.5061802986570426,0.41553032677456814,0.38740816756774,0.42364602185882566,0.4618213018829484,0.47207270389329264,0.43109913725623356,0.43081707689397797,0.44708766361474866,0.4669846738351216,0.4641467455669344,0.43248955592984173,0.4761241402601507,0.4612457464086805,0.463124549646943,0.4482815388448553,0.45377530064455346,0.45991567919805104,0.46921977516304986,0.4550436909871125,0.4692585603088165,0.47163730787342845,0.440898391295903,0.4472005185229004,0.4652689438394102,0.4222977638574324,0.47974089178367674,0.4453512165185645,0.46276752934753396,0.46003957243022625,0.45859454573258523,0.3945580915506727,0.4701799643493235,0.44863315473904064,0.4277482908613735,0.47677666498864885,0.47676905860983315,0.48000790854514913,0.45538205099377316,0.4624282650481685,0.470075918529379,0.44629649604578586,0.47663588622224473,0.45404160574180585,0.4601596577003465,0.42899344559220975,0.4527628143344671,0.3998916000053428,0.4373989509721314,0.4209378064905232,0.47876823754593345,0.467338916883767,0.4624408424405573,0.45228547597876084,0.4471220965357937,0.40267422821333104,0.4642871166882712,0.40221964085715783,0.44714872189226207,0.469127640779596,0.4709440502585932,0.4660289116688012,0.4490477387432873,0.4473045988451126,0.4425665900827408,0.4423588195047778,0.44683403540863603,0.4620672779107565,0.4643620987337135,0.47847199494218456,0.4346446692472988,0.41880238484951604,0.4691675317198883,0.3647503256797465,0.43004406424990466,0.47917343648638616,0.48219990698355436,0.4518185250637126,0.4731915049241357,0.47577321753370416,0.45186953785705075,0.4365763242379853,0.44814289698605486,0.41834710238453426,0.43795624702373265,0.435598271055083,0.4784215373733228,0.45809404191424136
95,0.3844017459565445,0.38839315933467694,0.36906399182464567,0.3915068043957945,0.44508877410811915,0.30645328313032943,0.320778399559587,0.3858674271364426,0.3751976611732135,0.3397711362191314,0.3218428202975413,0.3443249333987432,0.37028129327116893,0.3689204112919066,0.36277856814528125,0.36825064645223515,0.39708758835496066,0.3613090777414285,0.344250294541701,0.37331908312040346,0.35222439772581093,0.36795466104458824,0.3608890402168302,0.36113768722822764,0.37861191966769714,0.35963110697403405,0.3423399221570139,0.3542149603892734,0.31897765991444493,0.3787496741330051,0.36059770658585544,0.3906419473000118,0.3944659438177342,0.3715186629015689,0.30761408493533227,0.36871760937377007,0.3570900869138373,0.33734057213748625,0.3809856225206344,0.37427884509872256,0.3927217478797584,0.3653469761389033,0.39316485571878845,0.3733947003642775,0.3464523078287135,0.3775778430529439,0.3598612388748176,0.3774580314471386,0.3490955156655504,0.3438646683365597,0.28961391592066765,0.3329265670107697,0.34124441798682126,0.3918463506570118,0.3609752997048125,0.3616886299250692,0.3542614112990363,0.34097794915330876,0.3187143057398658,0.36943275344548054,0.31893827983746087,0.3444124906173083,0.3695161178419894,0.37616894084361435,0.3773390413033949,0.34859395218121986,0.357670710416087,0.3323305936023269,0.3500705431523118,0.3682660804147719,0.37177144625208836,0.3791963628979412,0.3719459140556726,0.3416678540419545,0.3166085162748164,0.3669194091742943,0.2690790656774514,0.32848943540255743,0.38105073900259245,0.38060880090395355,0.34972348835084593,0.36742253433548533,0.3824181943114154,0.3615826604484357,0.37751188011444675,0.3631397409591916,0.33614084378405756,0.3356364553667848,0.33575375605419355,0.3851569933020138,0.3584634029486878
96,0.42967005460378294,0.36642508739317337,0.4494419549325617,0.42939631807415957,0.34568263912530395,0.5682354110572365,0.4133334076876767,0.4408151664961434,0.452135664883265,0.4616517880808565,0.4612126616348941,0.4410636560560003,0.42320799184855745,0.4575656013969193,0.33345138732772783,0.4517141063715297,0.3763635351985951,0.3964024583528758,0.4935334234954553,0.4544245833308758,0.4131757263314682,0.4222027293498556,0.44681488848812895,0.41666833189875213,0.48559049298084905,0.47718479906142774,0.47843808782473446,0.46380939934990234,0.42915255776644623,0.4477206937453225,0.3973800588893039,0.4382518332767326,0.43157853102175103,0.494271340484428,0.5035342742914485,0.469988061034893,0.3944831220748643,0.49646573132640576,0.43538309642587003,0.4789513247071631,0.4298528212993391,0.43892280134709033,0.4089899578926532,0.4479504798439071,0.4555336100059959,0.4628481846894215,0.440061514609317,0.36771530258297663,0.49437929233545724,0.4541720983917436,0.40067317679742326,0.4427762080422793,0.32777194916947006,0.4528650996948119,0.4747355726524407,0.4589165143850825,0.5071796443116302,0.47414425119259485,0.4894228420483156,0.47096235981972284,0.4831693185659228,0.35574983279446515,0.49824386373717866,0.4126422888142753,0.4513119274506357,0.4047673336645594,0.46128030182278995,0.4475741107869607,0.4792219601093532,0.48708929241574844,0.47191826161711925,0.4721433648613479,0.4755193440914038,0.502615470439482,0.492829797078813,0.46147152163252286,0.4748579463677428,0.4538902315889038,0.46697456622474665,0.4360466097085194,0.493242144112378,0.4765614214324779,0.47980880003920295,0.46683427056385934,0.42001014817156074,0.43656870190365166,0.48968990482913227,0.4509959449840617,0.48755081222195823,0.4332728929835983,0.47938455678986513
97,0.40553942662956305,0.35906927171777775,0.41869570793834393,0.4146074502244163,0.33733166471103737,0.35943496900441035,0.46119925887707464,0.4029626981944136,0.43307076909834086,0.397469298520155,0.40116897080076264,0.39570722900762645,0.4230719223505,0.4028947528691109,0.3784159443705368,0.4315874909740615,0.3896835724607265,0.42039847089221105,0.4104650311684799,0.3930826367728514,0.4158702193740454,0.4158426417020371,0.40184462215097966,0.43260004742937963,0.41963486556920987,0.39442130732898917,0.4076697434575018,0.42996919691242375,0.39645411591650853,0.42868886372719894,0.4045145129432332,0.3942676173357742,0.39081069404397256,0.40080739487917777,0.3636567781386145,0.4124316739188354,0.41323145207451667,0.374882097114769,0.42363765747968546,0.42248015745703277,0.4136555306148575,0.39877880318200193,0.4096177654935839,0.43194252678014045,0.40417404786988437,0.42907503906991074,0.42099422145541365,0.4017599960002781,0.3700168751409823,0.4195337954573149,0.39680837400661534,0.4360608242972628,0.38161379157147113,0.4202518270069688,0.41835533320826457,0.4170286864741593,0.4185005266870633,0.40984424780709655,0.35989261640363207,0.40891756221077613,0.3667099967766748,0.3981446396338625,0.4216828893123448,0.41765872946070576,0.4025768275836376,0.41137174536329557,0.39939391773946464,0.4069021698668393,0.39142849296222465,0.3871738747123464,0.39598616031242373,0.39818095399252074,0.42186922795493104,0.38685846818400055,0.40406218805574146,0.41552867226971696,0.37166592069336424,0.3988643232670166,0.4223763938382539,0.4273822003367638,0.4081793059400233,0.4310969033033793,0.40881331052861924,0.38999916900320114,0.3928896500448254,0.40138154216441874,0.3621656172046953,0.3943944788418216,0.39792989923446626,0.4248717907710506,0.4092332213453764
98,0.4013014793696497,0.3706597016302142,0.3986201494587658,0.39970157516317434,0.35207990004779727,0.3524661445086381,0.35675793983716636,0.4351740780237111,0.39905555763727774,0.37302078494799873,0.36347834764192466,0.3736663721063853,0.39397275736822435,0.39051979017519245,0.350237959201744,0.3966850825041415,0.38890909473388674,0.38424205437381126,0.3877011548831346,0.391999223734056,0.3751101531512185,0.37911265059799615,0.3853001861814991,0.3858752672363756,0.4098473314358658,0.38751624514348887,0.3810794776655169,0.38830443282246896,0.35196092305617444,0.39813480743187374,0.37485227475250615,0.40076367222198817,0.3954297182638131,0.398319179727066,0.34928957861986215,0.39406224763016395,0.37308708879120756,0.3740607597797792,0.399977291101562,0.40473935711424075,0.4018697850829679,0.3836593836582045,0.3994182190156076,0.39907370640297146,0.375029582566719,0.40391306104257335,0.38808044475896464,0.3787444074796458,0.37562311150962624,0.37067529448322334,0.3306693740477136,0.37301245064328153,0.3465506406655838,0.41508913809419296,0.3913543116549022,0.3971535163105722,0.394911498835194,0.38013443956072124,0.35477867101702043,0.39274689238167704,0.3535040065162387,0.3539952705280689,0.40435139330060266,0.3896658265996165,0.38974964676108254,0.3665210347856713,0.38465720741917697,0.36565814553154774,0.3788919887340834,0.3886073496134193,0.3956430366880297,0.40727136520049,0.3986252385428929,0.3785053267336588,0.3658913907815375,0.3927100189084978,0.3213141775484722,0.364811928926735,0.4059295804400366,0.3952148540677192,0.3871515405929439,0.4009843983926471,0.40892611831651626,0.3852629473035653,0.3823997383399277,0.3864829492385353,0.36773520377759955,0.36957823330801104,0.3709999817558454,0.4040821716738055,0.386878334099594
99,0.4105527061159259,0.3710752065111143,0.4117819293675549,0.4167694430384203,0.34794462099875145,0.3642221302949637,0.39655218071142845,0.40706445837514704,0.4507014845721858,0.3971960862329388,0.39859058183351603,0.39507495540860144,0.4196881294236011,0.4076410252221319,0.37228356379781724,0.42814754746599676,0.3968421483246847,0.4139452137772678,0.40896613184954034,0.3993677514203453,0.40515928150554814,0.41045067962596804,0.4034730725767238,0.4217438551037879,0.42285205481380395,0.39474355100860486,0.40553927236890447,0.4250077786085418,0.3851726327262171,0.4264898249238295,0.394557061631378,0.40318426860092493,0.39820353228866656,0.40636290482126974,0.3673557468118012,0.41595309607900804,0.40257713426376224,0.3838185376517059,0.42429627527442465,0.42224244932407434,0.4183525539896155,0.40092971026392477,0.4073053922068859,0.4248236963150931,0.3989987176204077,0.42333674985977326,0.4116199859057049,0.397123052115422,0.3821189514258567,0.4094060682326997,0.36684144707281663,0.4094522266948283,0.3620242210751178,0.4269080364367019,0.41805828256467553,0.42040991274521156,0.4201662066859827,0.40949813166092863,0.36438797883906954,0.41296807564054244,0.37008406399559596,0.38525063537755894,0.4200525277644874,0.41159690185242237,0.40671360326601114,0.4009285560287304,0.39917933924397114,0.39610676354463487,0.3941495866169932,0.39430024896934585,0.40551596316119687,0.4068404121311092,0.4225923225516719,0.3920200284325036,0.39407841391496046,0.4161602187195613,0.3520222852068601,0.39284520121138244,0.42604549952812365,0.4236929831027923,0.41187699109887765,0.42768964993348424,0.41720302825159394,0.3954158409747658,0.39102300655500016,0.40106716791794905,0.36808204265817673,0.3948445213475163,0.395349562812569,0.4260436186176761,0.41037703121085545
100,0.4868883981281607,0.4360931291403397,0.4990103767332497,0.4928259251335276,0.4091813860518581,0.48982130847617233,0.4697991553017775,0.49256319198488213,0.5144497490581891,0.5577456803797555,0.4989422617454009,0.4867088256999913,0.49428587232949966,0.5052470629841469,0.4162657357486684,0.510360007386873,0.45449658994606185,0.4787786366273914,0.5173961996874983,0.4919832924938268,0.4835124634863002,0.4907402693617047,0.49385355170691275,0.493578578558076,0.5217310472593056,0.49580528935945534,0.5053758658092571,0.5122790230090088,0.4700117819550208,0.5103571062631631,0.46357071712307396,0.4860895720955834,0.48212990999661137,0.5136232137742248,0.4890673169200704,0.5139934854349913,0.46696155711195464,0.4961895409924515,0.5015828526961725,0.5173093832214133,0.4946425485246425,0.48768501472206105,0.46995958039005126,0.5097893640382953,0.4954613953702186,0.508690693586809,0.48885463394399215,0.4460070628390009,0.49623668540796584,0.5025791897104863,0.4419437413516434,0.4916458150756985,0.40447126705038977,0.513157690571132,0.5128012597587613,0.5134634617819127,0.5285397821050724,0.5115754156397201,0.4799851949960435,0.5097948395700053,0.487741058781613,0.4446514781247703,0.5217814177897716,0.47976333209024513,0.49209286552136444,0.4784585557368345,0.49293131208967933,0.4876016227889299,0.49628302200938507,0.5028437030263889,0.502865280969407,0.4988470834752316,0.5160624695471641,0.5078307404548722,0.4964768352141821,0.5088301850903753,0.4625683386140889,0.4877920571906782,0.5195365312681929,0.5027220715317732,0.5191378017112465,0.5228751861154248,0.5169014560911925,0.493094555068165,0.4670277004938747,0.4841983659182651,0.47743924421378214,0.4894925513299592,0.4975310843444493,0.4988325656670835,0.5134737580076272
101,0.48978635205970217,0.4295467356131962,0.5196761267027524,0.5037538129396872,0.39435519696888,0.4999615542094376,0.49488087117370333,0.4907838362255807,0.5281553417568784,0.5139890965040144,0.5806283537261088,0.5171795644839432,0.510023310877198,0.5164271032398996,0.43209552492310904,0.5338840276231291,0.4477063282404687,0.49594798989596456,0.5387925726976062,0.49597537348655873,0.5101501420475226,0.5128030128797119,0.5148066425599217,0.5184326753793915,0.5303476384159233,0.49940195501738166,0.5241863571305012,0.5447263290598522,0.5084850112533774,0.5236607568326737,0.4748915693091724,0.4899441092578659,0.47577240158697387,0.5165630166408995,0.5061760322534611,0.5316620457830329,0.483173831320162,0.5065524965848422,0.5146662440869679,0.5358861846925431,0.4989548209844366,0.4981679477108368,0.4679625577341617,0.5243028276387925,0.5174687549922818,0.5256897317568875,0.5073023639339302,0.4536520121575844,0.5052054166249712,0.5323678809464184,0.48294898620761706,0.5180591292725626,0.4168079366091373,0.5172918707456086,0.5418751840365964,0.5312478277322481,0.544592026565534,0.540802267212165,0.4973689599718896,0.5253528828137148,0.5044497784218465,0.47672041992277886,0.5366954087117377,0.4941772814152283,0.5044220624968728,0.498277001008161,0.4955581884705885,0.5277768896378466,0.5087021987049843,0.5012422395894979,0.5179387155118242,0.49871264033431106,0.5338755836599834,0.5217212112472291,0.5251076970354358,0.5282399105498935,0.4912439008793453,0.5239677925417464,0.5363781203787447,0.5172394797624162,0.5354545995751708,0.5433148069045802,0.522146346412431,0.5101865984789851,0.4638332970390971,0.4933748436042291,0.4829950757700408,0.5173205254877362,0.519307214250114,0.5102150214652269,0.5368500954431441
102,0.4944886853973792,0.4519870202539855,0.5111516978293249,0.507658525118397,0.4110133084881472,0.45589604836575043,0.4645342053615461,0.49187781693503624,0.5103729126112346,0.485556849415968,0.5028027532591738,0.5587398142658682,0.502701689707029,0.5038802940820095,0.4367966521376153,0.5150540126605585,0.4723769299275817,0.49023695120888805,0.5078190206491975,0.4787317951081731,0.49400371055728415,0.5036546199313345,0.49984338329155337,0.5028536204866632,0.5254245516642376,0.48565615654785754,0.5018245845535172,0.5207385442294038,0.47759000947459385,0.5114270361253207,0.4664756950813931,0.49751811842565236,0.4754422691124534,0.5086070963046825,0.4629688704238823,0.5156047571813993,0.4695491384425924,0.4775104282251399,0.5099466778899405,0.5197823258575422,0.4971994957854583,0.487072626564975,0.47442927605276,0.5080375667337592,0.4926023254813653,0.509263650609647,0.4918303263497102,0.46584497950877346,0.49172714553706914,0.5027978340713524,0.4441950723385448,0.48934810515985705,0.4156213244705871,0.5195463835626106,0.5160701941426209,0.5177305976505129,0.5106511825858098,0.5120676149966039,0.45778348341688246,0.5122692489579103,0.4669330286904625,0.4658819929009791,0.5243350497647881,0.4903865338265898,0.4980218766307551,0.48020725640086537,0.4767862972692394,0.493488542048562,0.49052633758958486,0.49596786624927347,0.5122935909229154,0.49385849396543363,0.522135601455771,0.49208781019067116,0.48468942991759495,0.5178259376512078,0.43507700736891075,0.489488300057615,0.5245638217485071,0.5075588402284412,0.5044302292806795,0.5261286620305555,0.5165246687736285,0.4976104646743238,0.45903039981319166,0.488059337777784,0.4606644132446068,0.4911632866565467,0.4889583159095476,0.5105200324875845,0.5125091399358493
103,0.452924636050014,0.41342604522366333,0.4451290313520358,0.4553896743756809,0.38308146649485814,0.3749904329577889,0.424336705875248,0.4451574734032098,0.46271534375522994,0.421382874621416,0.42307806020901506,0.42990883225005555,0.48663224536939803,0.43654826094306026,0.41662671381252686,0.46038344941015824,0.4410662053045504,0.45366826235860597,0.4341354476723811,0.43015383974816607,0.4398946206793942,0.4444083245460152,0.43492338941877906,0.4615918131390488,0.45788999827812693,0.4252059351629165,0.43082327938373444,0.45670344800008567,0.4118625916800024,0.46045683394030823,0.433370012201296,0.44075459196743566,0.43629980807360264,0.4339802831418875,0.38045778021824705,0.4457159238958813,0.44337106978276597,0.4035986594120708,0.45960742797576704,0.4537482542450092,0.4548867255326179,0.434178980622589,0.4481189642634937,0.4579268831673745,0.42408104335424374,0.4572259188790018,0.44446803189294193,0.43809965380532295,0.4042679794772731,0.43230348609138486,0.3951578411683072,0.4366893746174107,0.40633465056846413,0.46589272872188364,0.44508246407887136,0.45467296437978005,0.4442693291860956,0.43787810296912116,0.37978600637279003,0.4405492832986468,0.3923483683347691,0.42741362274700034,0.4485536268662589,0.45101794566062725,0.4356349761770859,0.43590950368901527,0.4250628806589612,0.42398620819863864,0.42020838059326876,0.41846420664587836,0.43810567177413434,0.43944234312719926,0.45254023687194733,0.4138462821778965,0.41566602171417294,0.44908469855773053,0.3639652801440711,0.42079393103764545,0.4583991109760301,0.45850292452606006,0.4343295176776729,0.4584662526729805,0.44857674038063833,0.4247724781434383,0.42252922608286964,0.4370133055793392,0.387344873655552,0.4242179078290793,0.4176733371042665,0.4622760363825768,0.4387547732033926
